hour,minutes,count,대여/반납,holiday,weather,Rain,Month,AM/PM,Day_w,Time
19,30,16.66666667,2,2,-3.3,0,1,2,6,19:30
20,0,18.25,1,2,-3.9,0,1,2,6,20:00
20,30,18,-2,2,-3.9,0,1,2,6,20:30
21,0,17.28571429,1,2,-4.1,0,1,2,6,21:00
21,30,18,0,2,-4.1,0,1,2,6,21:30
22,30,17,-1,2,-4.3,0,1,2,6,22:30
23,0,16.33333333,-1,2,-4.4,0,1,2,6,23:00
23,30,16.33333333,0,2,-4.4,0,1,2,6,23:30
0,0,14.25,-2,2,-4.4,0,1,1,7,0:00
1,0,13.4,0,2,-3.7,0,1,1,7,1:00
1,30,14.5,1,2,-3.7,0,1,1,7,1:30
2,0,14.66666667,0,2,-3.5,0,1,1,7,2:00
2,30,15,0,2,-3.5,0,1,1,7,2:30
3,0,15.5,0,2,-3.6,0,1,1,7,3:00
3,30,14,-1,2,-3.6,0,1,1,7,3:30
4,0,14,0,2,-4,0,1,1,7,4:00
4,30,14.5,1,2,-4,0,1,1,7,4:30
7,30,15.6,1,2,-4.4,0,1,1,7,7:30
8,0,16,0,2,-3.8,0,1,1,7,8:00
9,0,17,2,2,-3.4,0,1,1,7,9:00
10,0,19,2,2,-2.1,0,1,1,7,10:00
10,30,21.8,3,2,-2.1,0,1,1,7,10:30
11,0,23.66666667,1,2,-0.5,0,1,1,7,11:00
11,30,24,1,2,-0.5,0,1,1,7,11:30
12,30,23.75,-2,2,1.2,0,1,2,7,12:30
13,0,23.66666667,1,2,3,0,1,2,7,13:00
13,30,25.6,2,2,3,0,1,2,7,13:30
14,0,27.66666667,2,2,3.7,0,1,2,7,14:00
14,30,27.71428571,-1,2,3.7,0,1,2,7,14:30
15,0,26.83333333,-1,2,4.6,0,1,2,7,15:00
15,30,25.57142857,-3,2,4.6,0,1,2,7,15:30
16,0,24.25,3,2,5.3,0,1,2,7,16:00
16,30,26.33333333,1,2,5.3,0,1,2,7,16:30
17,0,28,1,2,4.5,0,1,2,7,17:00
17,30,26.33333333,-2,2,4.5,0,1,2,7,17:30
18,0,27,3,2,4.1,0,1,2,7,18:00
18,30,27.25,-3,2,4.1,0,1,2,7,18:30
19,0,25.33333333,-1,2,3.9,0,1,2,7,19:00
20,0,25.33333333,0,2,3.5,0,1,2,7,20:00
20,30,22.35714286,-4,2,3.5,0,1,2,7,20:30
21,0,21.33333333,1,2,3.1,0,1,2,7,21:00
21,30,21,0,2,3.1,0,1,2,7,21:30
22,0,20.6,-2,2,2.8,0,1,2,7,22:00
22,30,18.5,-2,2,2.8,0,1,2,7,22:30
23,30,18,0,2,2.7,0,1,2,7,23:30
0,0,19.33333333,3,1,3,0,1,1,1,0:00
0,30,20,-1,1,3,0,1,1,1,0:30
1,0,18.25,-2,1,3,0,1,1,1,1:00
1,30,18,0,1,3,0,1,1,1,1:30
2,0,18.66666667,1,1,3.6,0,1,1,1,2:00
4,0,18,-1,1,4.9,0,1,1,1,4:00
5,30,18.5,1,1,5,0,1,1,1,5:30
6,0,20,1,1,4.9,0,1,1,1,6:00
6,30,20,0,1,4.9,0,1,1,1,6:30
7,0,21,1,1,4.4,0,1,1,1,7:00
7,30,22,2,1,4.4,0,1,1,1,7:30
8,0,25.46153846,4,1,4.1,0,1,1,1,8:00
8,30,28.91666667,3,1,4.1,0,1,1,1,8:30
9,0,28.5,-2,1,3.9,0.2,1,1,1,9:00
9,30,28.5,2,1,3.9,0.2,1,1,1,9:30
10,0,29,-1,1,4.2,0,1,1,1,10:00
10,30,29.5,1,1,4.2,0,1,1,1,10:30
11,0,28.83333333,-2,1,4.7,0,1,1,1,11:00
12,0,29.5,2,1,6.2,0,1,2,1,12:00
12,30,31.16666667,3,1,6.2,0,1,2,1,12:30
13,0,32,0,1,6.1,0,1,2,1,13:00
13,30,26.25,0,1,6.1,0,1,2,1,13:30
14,0,18.33333333,0,1,7.1,0,1,2,1,14:00
14,30,19.45454545,3,1,7.1,0,1,2,1,14:30
15,0,22.4,1,1,7.4,0,1,2,1,15:00
15,30,24.5,2,1,7.4,0,1,2,1,15:30
16,0,24.88888889,0,1,7.5,0,1,2,1,16:00
16,30,23.5,-2,1,7.5,0,1,2,1,16:30
17,0,24.4,2,1,6.5,0,1,2,1,17:00
17,30,27,4,1,6.5,0,1,2,1,17:30
18,0,29.66666667,0,1,5.2,0,1,2,1,18:00
18,30,27.44444444,-4,1,5.2,0,1,2,1,18:30
19,0,25.57142857,1,1,4.4,0,1,2,1,19:00
19,30,25,-1,1,4.4,0,1,2,1,19:30
20,0,21.69230769,-4,1,3.7,0,1,2,1,20:00
20,30,22.5,2,1,3.7,0,1,2,1,20:30
21,0,22,-1,1,3.4,0,1,2,1,21:00
21,30,19.75,-2,1,3.4,0,1,2,1,21:30
22,0,19.5,-1,1,3,0,1,2,1,22:00
22,30,19.8,2,1,3,0,1,2,1,22:30
23,0,19.25,-2,1,2.4,0,1,2,1,23:00
2,30,19,0,1,0.5,0,1,1,2,2:30
3,0,20.33333333,2,1,0.3,0,1,1,2,3:00
5,30,21.5,1,1,1.1,0,1,1,2,5:30
6,30,22.25,0,1,1.2,0,1,1,2,6:30
7,0,22.33333333,1,1,1.1,0,1,1,2,7:00
7,30,26.33333333,6,1,1.1,0,1,1,2,7:30
8,0,23.55555556,9,1,1.2,0,1,1,2,8:00
8,30,16.81818182,-1,1,1.2,0,1,1,2,8:30
9,0,19.38461538,4,1,1.9,0,1,1,2,9:00
9,30,23.54545455,6,1,1.9,0,1,1,2,9:30
10,0,28.25,1,1,2.7,0,1,1,2,10:00
10,30,28.66666667,1,1,2.7,0,1,1,2,10:30
11,0,29.33333333,0,1,3.9,0,1,1,2,11:00
11,30,29.33333333,1,1,3.9,0,1,1,2,11:30
12,0,29,-1,1,5.2,0,1,2,2,12:00
12,30,29.5,1,1,5.2,0,1,2,2,12:30
13,0,30.75,2,1,5.8,0,1,2,2,13:00
13,30,30.25,-2,1,5.8,0,1,2,2,13:30
14,0,27.625,1,1,6.5,0,1,2,2,14:00
14,30,16.33333333,2,1,6.5,0,1,2,2,14:30
16,30,16.25,0,1,5.8,0,1,2,2,16:30
17,0,15.25,-2,1,5.2,0,1,2,2,17:00
17,30,15.75,2,1,5.2,0,1,2,2,17:30
18,0,16.125,-1,1,4.9,0,1,2,2,18:00
18,30,11.125,-9,1,4.9,0,1,2,2,18:30
19,0,5,-3,1,4.6,0,1,2,2,19:00
19,30,3,-1,1,4.6,0,1,2,2,19:30
20,30,4,1,1,4.5,0,1,2,2,20:30
21,0,4.333333333,0,1,4.3,0,1,2,2,21:00
4,0,4,0,1,3,0,1,1,3,4:00
4,30,5,1,1,3,0,1,1,3,4:30
5,0,5.5,1,1,2.9,0,1,1,3,5:00
5,30,6.5,1,1,2.9,0,1,1,3,5:30
6,30,6,-1,1,2.7,0,1,1,3,6:30
7,0,5,-1,1,2.5,0,1,1,3,7:00
7,30,7.6,5,1,2.5,0,1,1,3,7:30
8,0,15.55,9,1,2.6,0,1,1,3,8:00
8,30,20.27272727,3,1,2.6,0,1,1,3,8:30
9,0,23.33333333,1,1,3,0,1,1,3,9:00
9,30,23,2,1,3,0,1,1,3,9:30
10,0,25,0,1,4.3,0,1,1,3,10:00
10,30,25.66666667,1,1,4.3,0,1,1,3,10:30
11,30,27,3,1,6,0,1,1,3,11:30
12,0,29.66666667,1,1,8.1,0,1,2,3,12:00
12,30,29.71428571,-1,1,8.1,0,1,2,3,12:30
13,0,27.66666667,-1,1,8,0,1,2,3,13:00
13,30,30.66666667,4,1,8,0,1,2,3,13:30
14,0,27.88888889,0,1,7.7,0,1,2,3,14:00
14,30,24,0,1,7.7,0,1,2,3,14:30
15,0,19.90909091,-4,1,8.5,0,1,2,3,15:00
15,30,20.25,0,1,8.5,0,1,2,3,15:30
16,0,19.5,0,1,8.3,0,1,2,3,16:00
16,30,19.5,2,1,8.3,0,1,2,3,16:30
17,0,22.66666667,2,1,7.2,0,1,2,3,17:00
17,30,24.71428571,1,1,7.2,0,1,2,3,17:30
18,0,24.33333333,1,1,5.2,0,1,2,3,18:00
18,30,21.11111111,-6,1,5.2,0,1,2,3,18:30
19,0,18,-2,1,4.2,0,1,2,3,19:00
19,30,16.7,-2,1,4.2,0,1,2,3,19:30
20,0,13.16666667,-2,1,3.5,0,1,2,3,20:00
20,30,12,-1,1,3.5,0,1,2,3,20:30
21,0,13.33333333,3,1,3.1,0,1,2,3,21:00
21,30,12,-5,1,3.1,0,1,2,3,21:30
22,0,9.076923077,-1,1,2.8,0,1,2,3,22:00
22,30,8.5,-1,1,2.8,0,1,2,3,22:30
23,30,8,0,1,2.7,0,1,2,3,23:30
0,0,9,1,1,2.7,0,1,1,4,0:00
0,30,8,-1,1,2.7,0,1,1,4,0:30
1,0,9,1,1,3.2,0,1,1,4,1:00
1,30,9.5,1,1,3.2,0,1,1,4,1:30
2,0,8.8,-2,1,3.3,0,1,1,4,2:00
2,30,9.2,1,1,3.3,0,1,1,4,2:30
3,0,10.66666667,2,1,3.6,0,1,1,4,3:00
3,30,10,-1,1,3.6,0,1,1,4,3:30
4,0,10,0,1,3.3,0,1,1,4,4:00
4,30,9,-1,1,3.3,0,1,1,4,4:30
5,0,9,0,1,2.6,0,1,1,4,5:00
5,30,9.5,1,1,2.6,0,1,1,4,5:30
6,30,9,-1,1,2.2,0,1,1,4,6:30
7,0,9.6,2,1,1.5,0,1,1,4,7:00
7,30,12.4,3,1,1.5,0,1,1,4,7:30
8,0,18,11,1,1.1,0,1,1,4,8:00
8,30,26.41176471,3,1,1.1,0,1,1,4,8:30
9,0,29.5,2,1,1.2,0,1,1,4,9:00
9,30,29.85714286,-1,1,1.2,0,1,1,4,9:30
10,0,30,1,1,1.4,0,1,1,4,10:00
11,0,30.5,1,1,1.8,0,1,1,4,11:00
11,30,28,1,1,1.8,0,1,1,4,11:30
12,0,24.16666667,0,1,2.5,0,1,2,4,12:00
12,30,26.83333333,3,1,2.5,0,1,2,4,12:30
13,0,29.14285714,2,1,3.5,0,1,2,4,13:00
14,0,30.33333333,0,1,4.4,0,1,2,4,14:00
14,30,31,2,1,4.4,0,1,2,4,14:30
15,0,30.5,-2,1,4.2,0,1,2,4,15:00
15,30,30.5,1,1,4.2,0,1,2,4,15:30
16,0,30.5,-1,1,3.6,0,1,2,4,16:00
16,30,30.5,1,1,3.6,0,1,2,4,16:30
17,0,31.5,0,1,2.8,0,1,2,4,17:00
17,30,30.33333333,3,1,2.8,0,1,2,4,17:30
18,0,19,-1,1,2,0,1,2,4,18:00
18,30,17.63636364,-3,1,2,0,1,2,4,18:30
19,0,17,1,1,1.5,0,1,2,4,19:00
19,30,15.81818182,0,1,1.5,0,1,2,4,19:30
20,0,15.88888889,-3,1,1.1,0,1,2,4,20:00
20,30,14.4,0,1,1.1,0,1,2,4,20:30
21,0,14.6,1,1,0.8,0,1,2,4,21:00
21,30,13.58333333,-3,1,0.8,0,1,2,4,21:30
22,0,12.66666667,1,1,0.7,0,1,2,4,22:00
22,30,13.8,2,1,0.7,0,1,2,4,22:30
23,30,12.75,-3,1,0.6,0,1,2,4,23:30
0,0,10.625,-1,1,0.3,0,1,1,5,0:00
1,30,11.28571429,2,1,0,0,1,1,5,1:30
2,0,11.4,-2,1,-0.3,0,1,1,5,2:00
2,30,12.66666667,2,1,-0.3,0,1,1,5,2:30
3,30,13,0,1,-0.6,0,1,1,5,3:30
4,30,12,-1,1,-0.7,0,1,1,5,4:30
6,30,12.8,1,1,-1.8,0,1,1,5,6:30
7,0,13,0,1,-2,0,1,1,5,7:00
7,30,15.63636364,5,1,-2,0,1,1,5,7:30
8,0,21.26315789,6,1,-2.5,0,1,1,5,8:00
8,30,26.22222222,3,1,-2.5,0,1,1,5,8:30
9,0,28,1,1,-2.1,0,1,1,5,9:00
9,30,27.375,0,1,-2.1,0,1,1,5,9:30
10,30,28.5,1,1,0,0,1,1,5,10:30
11,30,28.2,0,1,2.2,0,1,1,5,11:30
12,0,28.25,0,1,4.3,0,1,2,5,12:00
12,30,30.33333333,2,1,4.3,0,1,2,5,12:30
13,0,30.83333333,0,1,4.7,0,1,2,5,13:00
13,30,31.4,0,1,4.7,0,1,2,5,13:30
14,0,20,-1,1,4.7,0,1,2,5,14:00
14,30,21.66666667,1,1,4.7,0,1,2,5,14:30
15,0,22.5,3,1,5.4,0,1,2,5,15:00
15,30,24,2,1,5.4,0,1,2,5,15:30
16,0,24.33333333,-2,1,4.9,0,1,2,5,16:00
16,30,24.8,1,1,4.9,0,1,2,5,16:30
17,0,27.375,3,1,4.1,0,1,2,5,17:00
17,30,30.125,2,1,4.1,0,1,2,5,17:30
18,0,25.61538462,-1,1,2.9,0,1,2,5,18:00
18,30,18.16,-8,1,2.9,0,1,2,5,18:30
19,0,9.714285714,-3,1,2,0,1,2,5,19:00
19,30,12.25,6,1,2,0,1,2,5,19:30
20,0,14.1,2,1,1.2,0,1,2,5,20:00
20,30,15.71428571,-2,1,1.2,0,1,2,5,20:30
21,0,14.5625,0,1,0.5,0,1,2,5,21:00
21,30,14,0,1,0.5,0,1,2,5,21:30
22,0,12.35714286,0,1,0,0,1,2,5,22:00
22,30,12.14285714,-3,1,0,0,1,2,5,22:30
23,0,10,-2,1,-0.5,0,1,2,5,23:00
23,30,9.25,-1,1,-0.5,0,1,2,5,23:30
0,0,4.7,-6,2,-0.6,0,1,1,6,0:00
0,30,2.125,0,2,-0.6,0,1,1,6,0:30
1,0,0.25,-1,2,-0.9,0,1,1,6,1:00
1,30,1.333333333,1,2,-0.9,0,1,1,6,1:30
2,0,1.666666667,0,2,-0.9,0,1,1,6,2:00
2,30,2,0,2,-0.9,0,1,1,6,2:30
3,0,2,0,2,-0.9,0,1,1,6,3:00
3,30,2,-1,2,-0.9,0,1,1,6,3:30
4,0,1.166666667,0,2,-0.7,0,1,1,6,4:00
4,30,2,1,2,-0.7,0,1,1,6,4:30
5,30,2.5,1,2,-0.3,0,1,1,6,5:30
6,30,2,-1,2,-0.1,0,1,1,6,6:30
7,0,1.333333333,-1,2,0.2,0,1,1,6,7:00
7,30,2.5,3,2,0.2,0,1,1,6,7:30
8,0,5,2,2,0.3,0,1,1,6,8:00
8,30,6.5,1,2,0.3,0,1,1,6,8:30
9,0,8,2,2,0.9,0,1,1,6,9:00
9,30,9.5,1,2,0.9,0,1,1,6,9:30
10,0,7.75,-3,2,2.1,0,1,1,6,10:00
10,30,7.333333333,1,2,2.1,0,1,1,6,10:30
11,0,9.857142857,4,2,3.7,0,1,1,6,11:00
11,30,13.54545455,4,2,3.7,0,1,1,6,11:30
12,0,18.1,4,2,5.3,0,1,2,6,12:00
12,30,21.57142857,1,2,5.3,0,1,2,6,12:30
13,0,22.25,1,2,6.3,0,1,2,6,13:00
13,30,19.83333333,-3,2,6.3,0,1,2,6,13:30
14,0,19.875,2,2,5.9,0,1,2,6,14:00
14,30,22.85714286,3,2,5.9,0,1,2,6,14:30
15,0,22.66666667,-2,2,6.3,0,1,2,6,15:00
15,30,22.11111111,2,2,6.3,0,1,2,6,15:30
16,0,25.5,2,2,6.6,0,1,2,6,16:00
16,30,24.85714286,-2,2,6.6,0,1,2,6,16:30
17,0,24.28571429,-2,2,5.7,0,1,2,6,17:00
17,30,21.38461538,0,2,5.7,0,1,2,6,17:30
18,0,23.33333333,2,2,4.6,0,1,2,6,18:00
18,30,24.6,2,2,4.6,0,1,2,6,18:30
19,0,25,-1,2,3.5,0,1,2,6,19:00
19,30,25.5,0,2,3.5,0,1,2,6,19:30
20,0,24.33333333,-1,2,2.9,0,1,2,6,20:00
20,30,24.25,0,2,2.9,0,1,2,6,20:30
21,0,21.75,-3,2,2.1,0,1,2,6,21:00
21,30,21,0,2,2.1,0,1,2,6,21:30
22,0,20,-1,2,1.5,0,1,2,6,22:00
22,30,20,0,2,1.5,0,1,2,6,22:30
23,30,18,-3,2,0.8,0,1,2,6,23:30
0,0,16.25,-1,2,-0.3,0,1,1,7,0:00
1,0,16,0,2,-0.8,0,1,1,7,1:00
1,30,16,0,2,-0.8,0,1,1,7,1:30
2,0,16.5,0,2,-1.5,0,1,1,7,2:00
2,30,16,0,2,-1.5,0,1,1,7,2:30
3,0,17,1,2,-2,0,1,1,7,3:00
3,30,18.5,2,2,-2,0,1,1,7,3:30
4,0,18.5,-1,2,-2.3,0,1,1,7,4:00
4,30,18.5,1,2,-2.3,0,1,1,7,4:30
5,0,18,-1,2,-2.6,0,1,1,7,5:00
6,30,17,-1,2,-3.1,0,1,1,7,6:30
7,0,17,0,2,-3.2,0,1,1,7,7:00
7,30,17.375,2,2,-3.2,0,1,1,7,7:30
8,0,19,0,2,-3.6,0,1,1,7,8:00
8,30,20,1,2,-3.6,0,1,1,7,8:30
9,0,20.75,2,2,-3.2,0,1,1,7,9:00
9,30,21.6,-1,2,-3.2,0,1,1,7,9:30
10,0,21,0,2,-1.3,0,1,1,7,10:00
10,30,22.625,4,2,-1.3,0,1,1,7,10:30
11,30,23.25,-2,2,1.9,0,1,1,7,11:30
12,0,24.14285714,1,2,3.9,0,1,2,7,12:00
12,30,25.66666667,2,2,3.9,0,1,2,7,12:30
13,0,26.66666667,1,2,4.9,0,1,2,7,13:00
13,30,27.85714286,3,2,4.9,0,1,2,7,13:30
14,0,31.5,2,2,5.4,0,1,2,7,14:00
14,30,32.4,1,2,5.4,0,1,2,7,14:30
15,0,18,-3,2,5.4,0,1,2,7,15:00
15,30,15.57142857,0,2,5.4,0,1,2,7,15:30
16,0,16.5,1,2,4.7,0,1,2,7,16:00
16,30,16.42857143,-1,2,4.7,0,1,2,7,16:30
17,0,15.625,0,2,3.8,0,1,2,7,17:00
17,30,16.46666667,1,2,3.8,0,1,2,7,17:30
18,0,18,2,2,2.5,0,1,2,7,18:00
18,30,18.57142857,-3,2,2.5,0,1,2,7,18:30
19,0,16.5,1,2,1.3,0,1,2,7,19:00
19,30,16,-1,2,1.3,0,1,2,7,19:30
20,0,16.33333333,0,2,0.3,0,1,2,7,20:00
20,30,15.83333333,0,2,0.3,0,1,2,7,20:30
21,0,16,0,2,-0.1,0,1,2,7,21:00
21,30,16.57142857,2,2,-0.1,0,1,2,7,21:30
22,0,15.44444444,-3,2,-0.3,0,1,2,7,22:00
22,30,15,0,2,-0.3,0,1,2,7,22:30
23,30,13.5,-2,2,-0.4,0,1,2,7,23:30
0,0,12.6,-1,1,-0.2,0,1,1,1,0:00
0,30,12.33333333,1,1,-0.2,0,1,1,1,0:30
1,30,13,0,1,-0.2,0,1,1,1,1:30
2,0,13.5,0,1,-0.2,0,1,1,1,2:00
2,30,13,0,1,-0.2,0,1,1,1,2:30
5,30,13.5,1,1,0,0,1,1,1,5:30
6,30,14.5,1,1,0,0,1,1,1,6:30
7,30,17.76923077,5,1,-0.4,0,1,1,1,7:30
8,0,24.73076923,10,1,-0.7,0,1,1,1,8:00
8,30,24.45454545,6,1,-0.7,0,1,1,1,8:30
9,0,22.71428571,1,1,0.1,0,1,1,1,9:00
9,30,25.0625,3,1,0.1,0,1,1,1,9:30
10,0,26.25,-1,1,1.1,0,1,1,1,10:00
10,30,27,1,1,1.1,0,1,1,1,10:30
11,0,26,-1,1,2.4,0,1,1,1,11:00
11,30,25,-1,1,2.4,0,1,1,1,11:30
12,0,24.4,0,1,3.9,0,1,2,1,12:00
12,30,25.33333333,0,1,3.9,0,1,2,1,12:30
13,0,23.5,-2,1,3.9,0,1,2,1,13:00
13,30,21.8,0,1,3.9,0,1,2,1,13:30
14,0,23.4,0,1,3.3,0,1,2,1,14:00
14,30,23.5,1,1,3.3,0,1,2,1,14:30
18,0,23,-1,1,1.1,3.3,1,2,1,18:00
18,30,22.6,-2,1,1.1,3.3,1,2,1,18:30
19,0,20.5,-1,1,-0.1,0,1,2,1,19:00
19,30,19.53846154,-2,1,-0.1,0,1,2,1,19:30
20,0,18.66666667,2,1,-0.8,0,1,2,1,20:00
20,30,18.25,-2,1,-0.8,0,1,2,1,20:30
21,0,18.5,1,1,-1.8,0,1,2,1,21:00
21,30,19.33333333,0,1,-1.8,0,1,2,1,21:30
22,0,19.66666667,0,1,-3.2,0,1,2,1,22:00
22,30,19,0,1,-3.2,0,1,2,1,22:30
23,0,18,-1,1,-4.2,0,1,2,1,23:00
23,30,15.6,-4,1,-4.2,0,1,2,1,23:30
0,0,13.5,-1,1,-5.3,0,1,1,2,0:00
1,0,12,-1,1,-6,0,1,1,2,1:00
1,30,12,0,1,-6,0,1,1,2,1:30
2,30,12.5,1,1,-7.5,0,1,1,2,2:30
6,30,13.5,1,1,-11.5,0,1,1,2,6:30
7,30,15.57142857,3,1,-12.5,0,1,1,2,7:30
8,0,19.11111111,5,1,-13,0,1,1,2,8:00
8,30,23.375,2,1,-13,0,1,1,2,8:30
9,0,24.66666667,1,1,-13.3,0,1,1,2,9:00
9,30,27,3,1,-13.3,0,1,1,2,9:30
10,0,28.33333333,1,1,-12.1,0,1,1,2,10:00
10,30,28.66666667,0,1,-12.1,0,1,1,2,10:30
12,0,29.66666667,1,1,-11.3,0,1,2,2,12:00
12,30,31.4,3,1,-11.3,0,1,2,2,12:30
13,0,32,-1,1,-11,0,1,2,2,13:00
13,30,31.75,-1,1,-11,0,1,2,2,13:30
14,0,32.83333333,3,1,-10.4,0,1,2,2,14:00
14,30,35,1,1,-10.4,0,1,2,2,14:30
15,30,35.33333333,1,1,-9.7,0,1,2,2,15:30
16,0,36.33333333,0,1,-10.1,0,1,2,2,16:00
16,30,36.5,1,1,-10.1,0,1,2,2,16:30
17,30,37,0,1,-10.6,0,1,2,2,17:30
18,0,38.5,2,1,-11.5,0,1,2,2,18:00
18,30,36.5,-4,1,-11.5,0,1,2,2,18:30
19,0,34.4,-1,1,-12,0,1,2,2,19:00
19,30,34.66666667,1,1,-12,0,1,2,2,19:30
20,0,25,3,1,-12.5,0,1,2,2,20:00
20,30,22.8,-1,1,-12.5,0,1,2,2,20:30
21,30,22,-1,1,-13.2,0,1,2,2,21:30
22,0,22,0,1,-13.9,0,1,2,2,22:00
23,0,21,-1,1,-14.3,0,1,2,2,23:00
23,30,20,-1,1,-14.3,0,1,2,2,23:30
1,0,19.75,0,1,-15,0,1,1,3,1:00
2,0,19,-1,1,-15.2,0,1,1,3,2:00
7,30,20.125,3,1,-15.9,0,1,1,3,7:30
8,0,25.06666667,6,1,-16.2,0,1,1,3,8:00
8,30,29.25,2,1,-16.2,0,1,1,3,8:30
9,0,31.33333333,2,1,-15.8,0,1,1,3,9:00
9,30,31.5,1,1,-15.8,0,1,1,3,9:30
10,0,33.5,1,1,-14.5,0,1,1,3,10:00
11,0,32.5,-2,1,-13.1,0,1,1,3,11:00
11,30,32,0,1,-13.1,0,1,1,3,11:30
12,30,20,1,1,-12.2,0,1,2,3,12:30
13,0,20,0,1,-12,0,1,2,3,13:00
13,30,21,1,1,-12,0,1,2,3,13:30
14,0,21.33333333,1,1,-11.1,0,1,2,3,14:00
14,30,22.5,1,1,-11.1,0,1,2,3,14:30
15,0,20.85714286,-1,1,-10.8,0,1,2,3,15:00
15,30,23.5,2,1,-10.8,0,1,2,3,15:30
16,30,24,0,1,-11.2,0,1,2,3,16:30
17,30,23.2,-2,1,-11.8,0,1,2,3,17:30
18,0,23.42857143,1,1,-13,0,1,2,3,18:00
18,30,20.25,-4,1,-13,0,1,2,3,18:30
19,0,19,0,1,-13.8,0,1,2,3,19:00
19,30,19,0,1,-13.8,0,1,2,3,19:30
20,0,19.84615385,3,1,-14.3,0,1,2,3,20:00
20,30,23.6,3,1,-14.3,0,1,2,3,20:30
22,0,25,0,1,-15.2,0,1,2,3,22:00
22,30,23.33333333,-2,1,-15.2,0,1,2,3,22:30
23,0,21.4,-2,1,-15.7,0,1,2,3,23:00
23,30,21,0,1,-15.7,0,1,2,3,23:30
0,0,20,-1,1,-15.9,0,1,1,4,0:00
0,30,21,1,1,-15.9,0,1,1,4,0:30
1,0,20,-1,1,-16.1,0,1,1,4,1:00
1,30,19.33333333,-1,1,-16.1,0,1,1,4,1:30
7,0,19.5,1,1,-16.2,0,1,1,4,7:00
7,30,21.75,4,1,-16.2,0,1,1,4,7:30
8,0,24.42857143,1,1,-16.4,0,1,1,4,8:00
8,30,24.33333333,-1,1,-16.4,0,1,1,4,8:30
9,0,25,2,1,-16.2,0,1,1,4,9:00
9,30,26.75,1,1,-16.2,0,1,1,4,9:30
10,0,26,-1,1,-15.3,0,1,1,4,10:00
11,30,26,0,1,-13.8,0,1,1,4,11:30
12,0,27.125,3,1,-12.8,0,1,2,4,12:00
12,30,31.33333333,4,1,-12.8,0,1,2,4,12:30
13,0,19,-1,1,-11.4,0,1,2,4,13:00
13,30,18,0,1,-11.4,0,1,2,4,13:30
14,0,18.33333333,0,1,-10.4,0,1,2,4,14:00
14,30,18.33333333,1,1,-10.4,0,1,2,4,14:30
15,0,20.4,3,1,-9.7,0,1,2,4,15:00
15,30,22.33333333,1,1,-9.7,0,1,2,4,15:30
16,0,21.25,-2,1,-9.6,0,1,2,4,16:00
16,30,21,0,1,-9.6,0,1,2,4,16:30
17,0,21.8,1,1,-10.9,0,1,2,4,17:00
17,30,21.5,-1,1,-10.9,0,1,2,4,17:30
18,0,19.125,-3,1,-11.8,0,1,2,4,18:00
18,30,18,-1,1,-11.8,0,1,2,4,18:30
19,0,15,-3,1,-12.7,0,1,2,4,19:00
19,30,15.5,2,1,-12.7,0,1,2,4,19:30
20,0,16.75,2,1,-13.5,0,1,2,4,20:00
20,30,16.25,-2,1,-13.5,0,1,2,4,20:30
21,30,15,-1,1,-14.1,0,1,2,4,21:30
22,0,14,-1,1,-14.6,0,1,2,4,22:00
22,30,13,-1,1,-14.6,0,1,2,4,22:30
23,0,12,-1,1,-14.9,0,1,2,4,23:00
1,0,11,-1,1,-15.3,0,1,1,5,1:00
1,30,11.5,1,1,-15.3,0,1,1,5,1:30
2,0,12.33333333,0,1,-15.6,0,1,1,5,2:00
2,30,12,0,1,-15.6,0,1,1,5,2:30
3,0,11,-1,1,-15.9,0,1,1,5,3:00
3,30,11.33333333,1,1,-15.9,0,1,1,5,3:30
6,30,12.5,1,1,-17.4,0,1,1,5,6:30
7,30,13.75,1,1,-17.5,0,1,1,5,7:30
8,0,16.55555556,3,1,-17.8,0,1,1,5,8:00
8,30,18.25,1,1,-17.8,0,1,1,5,8:30
9,0,18.33333333,1,1,-17.5,0,1,1,5,9:00
9,30,17.5,-2,1,-17.5,0,1,1,5,9:30
11,0,17,0,1,-15.6,0,1,1,5,11:00
11,30,18,1,1,-15.6,0,1,1,5,11:30
12,0,17,-1,1,-14.4,0,1,2,5,12:00
12,30,18,1,1,-14.4,0,1,2,5,12:30
13,0,17,-1,1,-13.3,0,1,2,5,13:00
14,0,17.33333333,0,1,-12.1,0,1,2,5,14:00
14,30,18,1,1,-12.1,0,1,2,5,14:30
15,0,18.8,2,1,-11.4,0,1,2,5,15:00
15,30,19,-1,1,-11.4,0,1,2,5,15:30
16,0,19,0,1,-10.8,0,1,2,5,16:00
16,30,19,0,1,-10.8,0,1,2,5,16:30
17,0,20,1,1,-11.5,0,1,2,5,17:00
17,30,19.25,0,1,-11.5,0,1,2,5,17:30
18,0,19,-1,1,-12.7,0,1,2,5,18:00
18,30,17.45454545,-2,1,-12.7,0,1,2,5,18:30
19,0,16.8,-1,1,-13.2,0,1,2,5,19:00
19,30,15.5,-1,1,-13.2,0,1,2,5,19:30
20,0,16,1,1,-13.7,0,1,2,5,20:00
21,0,16.5,1,1,-14.1,0,1,2,5,21:00
21,30,16,-1,1,-14.1,0,1,2,5,21:30
22,0,16,0,1,-14.6,0,1,2,5,22:00
23,0,15,-1,1,-14.4,0,1,2,5,23:00
23,30,14,-1,1,-14.4,0,1,2,5,23:30
